hour,day_of_week,is_weekend,route_id,stop_sequence,distance_to_next_stop_km,traffic_level,rain_flag,passenger_count,bus_capacity,actual_travel_time_min,crowding_level
20,2,False,9,7,2.7,2,1,41,50,14.434968432178271,High
13,6,True,2,8,0.9,1,0,24,50,3.2108152038167974,Medium
12,4,False,2,10,1.68,1,1,20,50,6.983589408392518,Medium
16,0,False,6,12,0.63,3,0,35,50,5.794753405620947,Medium
9,6,True,13,4,2.4,3,1,42,50,14.209658053904775,High
12,5,True,6,12,1.48,1,0,29,50,5.533722546801238,Medium
22,6,True,16,1,2.34,2,1,28,50,9.717410010043254,Medium
6,0,False,20,6,2.39,3,0,23,50,8.58970208971459,Medium
12,3,False,18,8,2.05,2,0,28,50,6.509116390436811,Medium
21,2,False,16,6,2.83,3,0,37,50,11.005952806095975,Medium
1,5,True,7,8,1.38,1,0,20,50,4.871893583307317,Medium
3,6,True,3,13,1.45,1,0,24,50,4.508775583087897,Medium
22,6,True,10,4,2.08,2,0,29,50,6.880058740698654,Medium
13,5,True,12,9,0.79,1,0,18,50,3.3049948407944183,Low
5,5,True,4,4,1.59,2,0,29,50,5.971451467302847,Medium
2,3,False,13,8,1.32,3,0,34,50,6.449816166065752,Medium
2,3,False,17,7,1.18,3,0,34,50,7.6651208462707,Medium
7,3,False,4,7,1.46,3,0,50,50,10.15682645591541,High
8,4,False,19,12,1.37,1,0,42,50,7.946535775069385,High
13,5,True,18,13,0.85,3,0,48,50,5.419765928039162,High
9,0,False,3,8,2.12,2,0,47,50,9.939490659020759,High
19,5,True,6,12,2.4,1,0,44,50,8.88007891120713,High
17,1,False,12,13,2.97,1,0,26,50,11.069316846301499,Medium
13,5,True,19,10,1.53,2,0,27,50,5.553487919959233,Medium
18,2,False,11,3,2.63,3,0,45,50,12.604414554475344,High
16,3,False,18,1,1.98,1,0,16,50,5.633512038637341,Low
14,3,False,11,14,2.75,2,0,20,50,9.066418508280062,Medium
15,5,True,17,13,2.32,1,0,23,50,6.60068939606032,Medium
20,1,False,16,9,1.01,1,0,25,50,5.77655270912768,Medium
8,1,False,6,12,0.84,1,1,35,50,8.610338252705713,Medium
5,5,True,11,12,1.55,1,0,19,50,4.036019898551034,Low
7,2,False,20,1,2.84,3,0,50,50,13.702604767629627,High
2,2,False,1,9,1.46,3,0,30,50,8.03697491904642,Medium
10,4,False,13,11,2.09,2,1,46,50,13.480092995918596,High
22,3,False,2,9,1.78,1,0,17,50,5.14166232737055,Low
3,6,True,8,8,1.02,1,0,23,50,2.783841396062104,Medium
18,0,False,8,4,2.42,3,0,42,50,11.953898082048454,High
0,0,False,7,4,1.91,3,0,36,50,8.150713665080088,Medium
12,6,True,2,7,1.36,1,0,28,50,4.79774918289846,Medium
17,5,True,10,6,2.31,1,0,38,50,8.589908569804022,High
23,0,False,5,7,2.18,1,0,33,50,5.038545745684077,Medium
9,1,False,11,10,2.99,2,0,42,50,11.667027488789977,High
6,3,False,12,5,2.28,3,0,31,50,8.865097907783131,Medium
20,0,False,19,3,1.15,2,0,47,50,8.979223805491387,High
2,6,True,10,10,2.46,2,0,37,50,8.093163447409633,Medium
22,0,False,12,5,2.75,2,0,27,50,9.771778084274748,Medium
3,2,False,13,3,1.45,2,0,29,50,6.707462762663679,Medium
17,3,False,3,11,2.16,1,0,47,50,8.888813931854042,High
16,2,False,3,1,2.42,2,1,29,50,9.513618745496366,Medium
5,1,False,15,9,0.99,1,0,25,50,3.0120699378389864,Medium
22,0,False,13,8,1.81,1,0,19,50,4.92813202536486,Low
13,2,False,11,11,2.51,2,0,33,50,7.92796642767078,Medium
21,1,False,4,6,2.67,3,0,36,50,10.006047510629436,Medium
6,0,False,16,11,2.33,2,0,33,50,8.231207441258489,Medium
6,1,False,13,4,2.9,1,0,32,50,6.703195718705092,Medium
0,1,False,18,14,0.77,3,1,30,50,8.899765781367208,Medium
4,1,False,7,11,2.07,1,0,35,50,5.26036376679272,Medium
16,4,False,17,3,1.89,3,0,27,50,8.330852303969223,Medium
8,1,False,9,1,1.16,1,0,41,50,7.424732810135147,High
12,4,False,15,8,2.91,3,0,37,50,10.441562715394625,Medium
6,1,False,3,2,1.57,1,0,19,50,4.486143758190006,Low
19,2,False,4,7,2.32,3,0,47,50,10.534390694780768,High
17,2,False,17,8,2.6,1,0,40,50,9.33162082180772,High
19,4,False,11,2,1.93,2,0,46,50,10.416283891723154,High
19,3,False,4,5,2.17,2,0,40,50,9.938738332435392,High
21,3,False,2,11,2.33,3,1,37,50,9.863595773065114,Medium
5,1,False,13,6,0.76,2,0,28,50,4.471214322966349,Medium
23,5,True,5,4,0.57,2,0,34,50,5.087511800683579,Medium
12,5,True,15,13,0.71,3,1,34,50,8.436942199788149,Medium
19,4,False,4,14,1.83,3,0,47,50,11.567747260111078,High
2,2,False,11,14,2.91,3,0,34,50,10.856583645576299,Medium
19,3,False,16,10,2.75,2,1,47,50,13.315835185043188,High
12,6,True,3,8,2.37,1,0,17,50,6.388712339922053,Low
6,6,True,2,11,1.37,2,1,32,50,7.034750613007877,Medium
5,5,True,19,11,2.89,3,0,40,50,10.279754026793762,High
10,5,True,6,3,1.2,1,0,47,50,6.280218224327023,High
21,5,True,10,1,2.66,1,0,23,50,6.991235692684574,Medium
4,4,False,14,10,1.47,2,0,31,50,5.698636595610468,Medium
12,2,False,13,8,2.82,2,0,22,50,8.397741795453951,Medium
12,3,False,10,12,1.15,2,0,28,50,5.798153464907457,Medium
10,5,True,9,2,1.57,1,0,45,50,7.537862630216468,High
15,1,False,11,1,1.22,2,0,34,50,5.506883673535496,Medium
16,3,False,4,6,1.72,3,0,32,50,8.399451090815482,Medium
5,2,False,20,7,1.47,3,0,38,50,7.28235998291299,High
5,5,True,1,1,1.64,2,0,35,50,6.310120409647849,Medium
0,2,False,10,2,1.36,3,0,42,50,6.978994040937016,High
21,1,False,9,11,1.22,3,0,29,50,6.5414022101748195,Medium
0,3,False,18,13,1.66,2,0,27,50,6.469089253482203,Medium
4,2,False,15,10,1.31,3,0,32,50,6.481854534112747,Medium
6,1,False,15,1,1.9,2,0,31,50,5.741732484396309,Medium
4,3,False,5,1,2.81,2,0,38,50,8.030387128112878,High
19,4,False,2,6,2.35,2,1,50,50,12.945450654558538,High
9,1,False,11,4,0.58,1,0,37,50,4.952289091940329,Medium
10,4,False,5,2,1.46,2,1,44,50,10.653491552893087,High
11,6,True,11,2,2.45,2,0,33,50,7.777354056501527,Medium
8,5,True,3,12,0.59,1,0,31,50,5.98643185661527,Medium
7,0,False,17,8,2.06,2,0,50,50,10.870797449249558,High
4,6,True,5,6,2.2,1,0,25,50,6.136629378560146,Medium
1,3,False,11,4,0.75,2,0,31,50,3.540886455683332,Medium
23,5,True,5,12,1.28,1,0,18,50,3.031614932792211,Low
15,3,False,3,8,0.9,1,0,31,50,2.2608002455524634,Medium
3,2,False,7,8,1.5,1,0,11,50,5.268543243217206,Low
19,3,False,15,9,0.59,2,1,42,50,9.177645704076056,High
5,5,True,11,13,2.46,2,0,34,50,8.307617334691685,Medium
6,5,True,5,7,1.68,1,0,15,50,5.283119264868638,Low
2,4,False,14,4,0.64,2,0,31,50,4.8282068568316,Medium
19,3,False,10,4,1.91,1,0,41,50,9.082299886859717,High
10,4,False,5,13,2.99,2,0,43,50,11.668764521610559,High
5,4,False,8,3,0.81,1,0,25,50,3.855834706511623,Medium
7,0,False,5,8,2.99,2,0,50,50,11.423160311303533,High
17,2,False,11,5,2.36,1,0,35,50,8.992183679893596,Medium
4,4,False,16,1,1.17,3,0,30,50,7.195691808522755,Medium
16,0,False,6,5,2.79,2,0,34,50,8.913350909796566,Medium
5,6,True,3,14,2.8,2,0,27,50,9.299295799839873,Medium
11,6,True,4,11,2.17,2,0,25,50,7.4232003144720995,Medium
13,4,False,1,14,2.45,1,0,24,50,5.961486523069683,Medium
14,2,False,5,2,1.62,1,0,15,50,5.147026326689687,Low
9,2,False,1,10,1.74,3,0,47,50,11.044883379716513,High
19,6,True,7,12,1.49,3,1,50,50,12.487284351394704,High
18,5,True,12,4,1.21,1,0,45,50,7.357719024696704,High
21,2,False,20,6,1.18,1,0,24,50,3.9788771092490323,Medium
21,5,True,19,14,1.35,1,0,18,50,2.979772131015676,Low
19,1,False,11,12,0.92,2,0,46,50,7.969236712927865,High
5,2,False,13,6,0.85,3,0,43,50,7.011209325352471,High
14,0,False,10,10,2.43,2,0,31,50,8.04912092882969,Medium
6,3,False,7,5,1.31,2,0,33,50,5.5062054861527425,Medium
14,4,False,12,13,0.95,3,1,39,50,8.541855343690997,High
6,2,False,10,11,2.15,1,0,25,50,5.380716078605226,Medium
23,5,True,18,14,0.68,2,0,26,50,4.077977692934002,Medium
5,5,True,12,9,1.52,2,0,28,50,5.62921202953969,Medium
20,0,False,1,14,0.59,2,0,46,50,8.137050903756867,High
2,4,False,10,2,2.67,3,0,41,50,9.65462759420641,High
3,5,True,9,5,2.77,2,1,27,50,10.774703537168424,Medium
8,1,False,8,1,1.33,3,1,45,50,11.33043720344548,High
5,3,False,15,1,2.96,2,0,29,50,8.804463954495183,Medium
4,6,True,11,2,2.81,2,1,27,50,11.064467897645574,Medium
15,2,False,18,13,0.59,1,0,32,50,2.905895377829079,Medium
21,2,False,4,10,0.7,1,0,27,50,3.375211547300506,Medium
1,2,False,18,8,1.53,1,0,21,50,4.963227159340166,Medium
11,1,False,10,9,1.91,1,0,29,50,5.522154672116579,Medium
3,0,False,20,5,2.2,2,0,23,50,7.497927002758914,Medium
13,4,False,6,1,1.5,3,0,34,50,6.663267427955278,Medium
3,1,False,6,12,0.57,3,0,36,50,6.0744092049653595,Medium
8,2,False,7,7,1.77,3,0,44,50,10.93082559638523,High
20,3,False,1,7,1.83,1,0,39,50,8.903497429664284,High
18,0,False,7,2,1.86,2,0,50,50,9.813055728262817,High
15,5,True,14,7,0.57,3,0,48,50,5.639921614676365,High
10,6,True,19,1,1.73,1,1,41,50,10.922990207591422,High
23,1,False,16,6,2.6,1,0,26,50,6.656908840966103,Medium
9,5,True,17,8,1.82,2,0,37,50,10.021058008649252,Medium
0,5,True,2,13,1.5,3,0,35,50,8.040427624930022,Medium
20,3,False,14,6,2.8,2,0,44,50,10.947884375398852,High
7,1,False,17,9,1.7,1,0,45,50,7.4078919619120995,High
16,5,True,19,2,2.58,1,1,29,50,9.302063873373704,Medium
17,5,True,17,8,2.81,2,0,46,50,11.379191979322682,High
11,6,True,11,7,1.62,3,1,35,50,9.903617576526866,Medium
13,0,False,14,6,1.9,2,0,28,50,6.847144576585883,Medium
10,1,False,14,3,0.97,1,0,37,50,5.211399718717199,Medium
20,1,False,1,4,2.55,2,0,50,50,12.21936054795001,High
8,5,True,9,4,1.18,2,0,50,50,7.615896465739965,High
5,1,False,17,10,1.19,3,0,35,50,6.875293418819818,Medium
18,1,False,3,4,1.17,1,0,35,50,5.83792110424147,Medium
19,0,False,6,12,2.8,1,0,36,50,10.284507884354973,Medium
6,5,True,12,12,2.11,1,0,20,50,5.98892053683039,Medium
12,4,False,14,5,0.54,1,0,28,50,4.164165381257577,Medium
6,1,False,11,10,1.24,2,0,29,50,5.944714292802107,Medium
20,4,False,11,13,0.68,2,0,41,50,6.080495140221705,High
3,5,True,18,11,1.47,1,0,25,50,3.5556126005627116,Medium
18,3,False,20,13,2.03,1,1,34,50,10.481139260709009,Medium
18,5,True,3,12,1.13,1,0,41,50,6.031006048793799,High
12,6,True,19,7,1.55,1,0,25,50,5.216289864347839,Medium
8,4,False,13,2,1.99,1,0,24,50,9.270210516443921,Medium
20,3,False,3,10,1.92,2,0,50,50,10.651808417101435,High
18,4,False,18,10,1.85,2,0,50,50,9.918563073359335,High
10,1,False,18,10,1.1,2,0,40,50,8.569027706036504,High
23,2,False,4,14,2.62,2,0,37,50,7.96959969755203,Medium
4,1,False,13,4,0.79,3,1,42,50,7.339783299230629,High
3,2,False,12,6,2.37,1,0,29,50,5.442192735484325,Medium
21,3,False,6,6,1.88,2,0,35,50,6.428711324414657,Medium
3,5,True,14,2,2.62,1,1,22,50,9.729000658431499,Medium
10,2,False,19,10,2.73,1,0,37,50,10.827728723954735,Medium
0,2,False,1,8,1.73,2,0,41,50,6.560060979746165,High
2,3,False,2,7,1.8,3,0,37,50,8.566170971977776,Medium
0,4,False,14,14,1.41,3,0,32,50,8.38570033184417,Medium
22,4,False,14,2,1.85,1,1,17,50,5.615053081014036,Low
5,3,False,2,1,0.7,1,1,25,50,5.370479186595838,Medium
12,1,False,8,8,0.99,3,0,26,50,7.0434806668849905,Medium
19,6,True,19,13,2.39,1,0,38,50,8.694617826653698,High
2,0,False,1,2,0.96,1,0,28,50,3.5983439929493404,Medium
3,4,False,18,9,1.55,2,0,30,50,6.597236006637472,Medium
18,2,False,12,14,1.69,1,0,50,50,8.266822847680952,High
3,0,False,9,7,2.71,1,0,28,50,6.224195288092871,Medium
22,3,False,13,1,0.67,1,0,30,50,3.2348731075914907,Medium
2,1,False,8,14,2.65,2,0,25,50,7.933174420920168,Medium
4,4,False,3,13,0.78,1,1,27,50,5.200905165081203,Medium
0,1,False,4,10,2.68,3,1,21,50,12.576239825898488,Medium
19,5,True,3,8,2.27,2,1,42,50,11.789947881456577,High
23,0,False,14,10,1.57,2,0,33,50,6.059993213096865,Medium
20,2,False,9,8,2.71,1,0,43,50,10.42478699498438,High
21,1,False,15,13,1.19,1,1,18,50,6.363822228852504,Low
6,1,False,17,11,1.33,2,0,29,50,5.614107855185957,Medium
19,4,False,15,8,2.27,1,0,41,50,9.471820851920185,High
11,1,False,19,4,2.56,1,0,26,50,6.484921791877313,Medium
15,6,True,12,2,1.39,1,1,21,50,5.710985562089741,Medium
5,2,False,9,3,2.97,2,0,34,50,9.031758923218026,Medium
23,5,True,15,3,1.26,3,0,37,50,7.408647337671136,Medium
15,5,True,17,5,2.1,2,0,22,50,7.4513609303015045,Medium
19,0,False,18,5,1.75,2,0,39,50,9.59104941577711,High
9,4,False,6,2,0.7,3,0,44,50,9.359673405754785,High
7,0,False,10,3,2.31,3,0,44,50,11.805677742461754,High
21,2,False,4,10,1.77,2,0,24,50,6.9104791783097514,Medium
20,6,True,17,13,2.02,3,0,50,50,11.922366010505376,High
17,3,False,13,11,1.05,2,0,50,50,8.101443384583492,High
7,1,False,12,3,2.3,1,0,45,50,8.851882995332094,High
22,3,False,1,11,0.88,1,0,23,50,3.3682242547467203,Medium
21,2,False,7,5,1.61,1,0,22,50,4.677367379683703,Medium
21,0,False,4,10,2.67,3,0,39,50,9.823005926465077,High
15,6,True,17,13,2.31,1,0,25,50,5.780245818744121,Medium
8,1,False,13,13,1.32,2,0,43,50,9.369233704714706,High
9,0,False,9,14,2.16,1,1,32,50,9.989005625253437,Medium
17,1,False,10,12,1.54,3,0,46,50,10.826517809469252,High
13,5,True,15,4,2.38,2,1,34,50,10.400348272720269,Medium
11,2,False,7,12,2.29,1,0,18,50,5.57261980861476,Low
12,5,True,10,13,0.58,2,1,24,50,5.569731805045702,Medium
3,1,False,9,7,1.0,2,0,29,50,4.942244440574627,Medium
22,6,True,17,13,2.08,1,0,17,50,3.935978542880955,Low
13,5,True,17,8,2.01,2,0,26,50,7.189476753570096,Medium
4,1,False,15,12,2.31,2,0,27,50,7.180118416899693,Medium
13,0,False,19,10,0.88,1,0,29,50,3.798145642656503,Medium
15,0,False,16,4,2.32,1,0,26,50,6.496644344829576,Medium
3,1,False,6,6,1.37,1,1,24,50,6.747015057822045,Medium
10,2,False,7,1,1.48,1,0,41,50,7.797602599460511,High
10,1,False,7,10,1.92,1,0,39,50,8.01203320198914,High
21,2,False,10,1,2.68,2,1,31,50,10.178202928003591,Medium
20,0,False,1,7,1.16,1,0,45,50,6.754148851553426,High
2,6,True,6,10,1.66,1,0,19,50,5.474669613283568,Low
20,3,False,19,4,1.48,2,0,46,50,8.78543333633538,High
5,3,False,6,6,1.87,1,0,29,50,5.000916614462959,Medium
8,3,False,2,3,0.87,3,1,47,50,11.465585038288264,High
10,4,False,10,9,2.95,1,0,38,50,9.481486445937415,High
11,5,True,18,14,2.74,1,0,31,50,7.186837035169904,Medium
22,2,False,1,12,2.34,3,0,36,50,9.259903411741988,Medium
10,1,False,15,2,2.17,1,0,41,50,9.542148260106666,High
2,2,False,1,11,0.73,2,0,27,50,4.335507692251316,Medium
18,3,False,13,1,0.74,1,0,37,50,5.5552080547357505,Medium
11,1,False,14,11,2.76,2,0,25,50,8.805402588951496,Medium
10,4,False,12,5,1.84,2,0,48,50,10.111412126121731,High
7,2,False,3,6,1.5,1,0,45,50,6.531572171117632,High
21,4,False,3,7,2.59,2,0,32,50,7.920114340765146,Medium
0,4,False,10,10,2.8,1,0,25,50,7.115819038789586,Medium
18,6,True,6,6,1.52,1,0,32,50,8.101172563572547,Medium
19,3,False,19,11,2.35,3,1,49,50,13.962800499429065,High
11,0,False,6,8,1.91,1,0,29,50,5.989251359069296,Medium
9,3,False,19,8,0.72,2,0,49,50,6.9847286404334294,High
4,0,False,7,8,1.88,1,1,16,50,7.681738197758044,Low
12,3,False,18,7,1.58,3,0,35,50,7.452167944554837,Medium
21,6,True,4,4,1.73,3,0,32,50,7.875053631201185,Medium
20,4,False,14,3,2.48,2,0,38,50,10.367436388231354,High
7,2,False,20,5,0.99,1,0,44,50,6.349222138117865,High
0,2,False,14,9,2.97,1,0,29,50,6.651613224686838,Medium
1,1,False,15,7,2.12,2,0,30,50,7.710329616849129,Medium
14,5,True,19,14,2.38,1,0,24,50,6.773969010089239,Medium
16,4,False,12,7,0.95,1,0,22,50,3.3269074137747037,Medium
20,6,True,8,9,0.92,2,0,45,50,8.063262384795213,High
20,6,True,4,2,2.38,1,0,32,50,8.87190474437134,Medium
20,0,False,19,13,2.23,2,0,43,50,11.222920680410386,High
17,4,False,12,3,1.55,3,0,50,50,10.083540748588801,High
5,6,True,11,3,1.85,2,1,32,50,7.9035006666098475,Medium
22,0,False,19,12,0.88,3,1,35,50,7.9843262086991675,Medium
22,4,False,4,12,2.92,2,0,20,50,8.98589936532202,Medium
2,6,True,5,5,2.49,1,0,23,50,7.141258724814764,Medium
20,0,False,12,2,1.48,1,0,35,50,7.270695758225883,Medium
4,3,False,4,5,0.97,1,0,22,50,3.226172776918883,Medium
12,4,False,12,12,0.93,1,0,17,50,3.4655977135704124,Low
17,6,True,11,2,1.53,2,0,47,50,9.742132275007908,High
3,6,True,4,2,1.01,2,0,29,50,4.796275857741624,Medium
23,3,False,6,5,0.55,1,0,24,50,2.92397839801262,Medium
18,3,False,12,13,2.35,2,0,33,50,11.241257092903343,Medium
16,3,False,15,8,2.76,2,0,37,50,9.250298648842705,Medium
6,0,False,5,13,2.97,2,0,30,50,8.714483583082107,Medium
3,0,False,19,8,1.49,2,1,25,50,7.709436687598432,Medium
6,3,False,8,2,0.9,1,0,16,50,2.8790601510817804,Low
0,0,False,4,9,2.08,2,0,25,50,6.542891938807716,Medium
21,0,False,5,2,1.8,2,0,30,50,6.340077827926027,Medium
23,6,True,1,6,1.28,3,0,38,50,7.192517024520331,High
1,0,False,16,3,2.19,1,0,30,50,5.404660137884292,Medium
5,3,False,2,6,1.42,2,0,24,50,5.295681056790268,Medium
23,1,False,12,14,0.9,1,1,24,50,5.578261101383756,Medium
23,0,False,13,14,0.59,2,0,35,50,4.331437450329221,Medium
16,6,True,1,6,2.3,3,0,31,50,9.570621403157016,Medium
7,1,False,20,1,1.46,1,0,45,50,7.17559739294266,High
5,0,False,18,12,1.56,1,0,27,50,4.584130221220244,Medium
3,3,False,12,2,1.99,2,0,30,50,7.09295212268643,Medium
1,4,False,16,5,2.13,1,0,9,50,5.369131604524471,Low
6,5,True,19,10,2.32,1,0,21,50,6.667936569738789,Medium
1,6,True,5,11,2.23,1,0,29,50,5.675516324111963,Medium
3,0,False,2,13,1.68,3,0,40,50,8.217906996653682,High
21,0,False,15,12,1.72,1,0,34,50,5.5968155231188685,Medium
6,2,False,3,9,0.93,1,0,25,50,4.416451783801959,Medium
15,1,False,5,13,2.66,3,0,34,50,9.837057326838682,Medium
10,1,False,3,3,1.99,1,0,37,50,8.342296099843939,Medium
8,1,False,13,13,2.31,1,0,32,50,9.254982395345355,Medium
5,6,True,3,5,0.57,3,0,39,50,4.879914948720147,High
11,2,False,15,12,0.87,1,0,26,50,2.747142525999852,Medium
10,6,True,14,14,2.81,2,0,37,50,11.435864969908687,Medium
15,5,True,3,12,1.06,2,0,29,50,5.109980108639985,Medium
17,0,False,18,7,0.89,1,0,44,50,6.399293380194017,High
3,2,False,15,5,2.74,2,0,35,50,8.748868947194492,Medium
21,5,True,9,3,2.16,2,0,35,50,7.268750156158193,Medium
1,1,False,8,3,0.65,1,0,20,50,2.9552645781786646,Medium
11,2,False,12,11,2.08,1,0,25,50,5.176989898707957,Medium
12,1,False,1,10,1.84,3,0,27,50,7.271459384268615,Medium
19,3,False,17,13,1.12,1,0,43,50,6.653299181464922,High
15,0,False,14,1,2.71,2,0,25,50,7.97130433658441,Medium
6,4,False,16,9,1.84,1,0,36,50,5.242112214232015,Medium
2,1,False,3,13,2.14,2,0,32,50,8.168897081515308,Medium
8,3,False,6,3,1.11,3,1,47,50,11.152755187166981,High
22,1,False,16,6,2.21,1,0,21,50,5.7566376173157945,Medium
11,2,False,19,12,0.73,1,0,30,50,2.788150120172022,Medium
8,2,False,1,13,0.57,2,0,46,50,6.7606488199199,High
3,3,False,20,10,0.51,3,0,30,50,5.5203142236512655,Medium
12,2,False,16,1,0.86,1,0,21,50,4.208810027958862,Medium
10,1,False,2,13,1.65,2,0,47,50,8.2054421651344,High
1,3,False,12,6,2.75,3,0,27,50,10.470150187208095,Medium
13,1,False,7,9,0.78,2,0,33,50,5.008393192164869,Medium
21,0,False,10,3,1.71,1,0,26,50,5.997819581349455,Medium
18,0,False,13,6,2.18,3,0,50,50,12.311345149951919,High
22,2,False,15,13,2.84,3,0,31,50,9.861272077070446,Medium
18,3,False,18,4,0.97,2,0,44,50,8.549816004111454,High
7,6,True,18,5,2.19,3,0,49,50,12.099277382610339,High
16,1,False,19,1,1.93,3,0,38,50,7.591031738366578,High
11,6,True,1,5,2.82,2,1,33,50,11.238173444081859,Medium
7,6,True,4,10,1.91,2,0,50,50,9.508045984768534,High
5,5,True,16,8,1.36,2,0,28,50,5.511528810852787,Medium
8,4,False,7,10,1.74,3,0,50,50,10.453804059751734,High
0,1,False,4,1,1.19,2,0,29,50,5.045055671843663,Medium
10,2,False,3,2,1.42,1,0,47,50,8.116276292855558,High
18,0,False,18,11,2.62,2,0,50,50,11.830164137918931,High
13,0,False,2,1,2.42,2,1,34,50,9.90755091341314,Medium
0,6,True,8,5,0.52,1,0,31,50,2.22362098552073,Medium
9,6,True,3,3,1.78,1,0,40,50,7.70237980477302,High
12,0,False,1,1,1.04,1,1,19,50,5.8087557579676545,Low
0,6,True,11,10,1.12,2,0,29,50,5.078568249587247,Medium
13,6,True,16,1,1.89,3,0,30,50,8.665114790323186,Medium
4,6,True,2,5,1.98,2,0,27,50,6.995303955305491,Medium
12,0,False,8,6,1.84,3,1,38,50,10.582007831367932,High
17,4,False,6,2,2.09,3,0,45,50,12.199749052816141,High
15,1,False,19,2,2.19,1,1,23,50,8.16422074424606,Medium
14,1,False,13,6,2.53,2,1,35,50,9.642172799001413,Medium
11,6,True,12,3,2.6,3,0,27,50,9.517743681542914,Medium
14,2,False,5,7,0.53,3,1,26,50,8.601816988160756,Medium
14,1,False,20,7,2.34,2,0,28,50,7.512045452407557,Medium
11,0,False,2,14,0.53,3,0,36,50,5.1919802467771685,Medium
0,0,False,7,2,2.56,2,0,28,50,8.332061462695194,Medium
2,5,True,17,14,2.93,3,0,45,50,10.63952472317093,High
7,4,False,3,2,1.55,1,0,39,50,8.212326043821887,High
21,6,True,14,5,2.65,2,0,22,50,8.166501335519765,Medium
10,6,True,4,11,1.89,2,0,45,50,9.763294549637516,High
12,2,False,4,4,2.25,2,0,35,50,7.4017761868269485,Medium
19,3,False,11,7,1.28,2,0,37,50,8.7426393398847,Medium
12,3,False,17,4,1.54,3,1,40,50,9.217890716951906,High
21,4,False,5,9,1.8,3,0,35,50,7.751817542901799,Medium
12,5,True,18,10,1.26,3,1,25,50,8.64369586464383,Medium
0,0,False,20,7,0.78,2,1,40,50,6.822279158114156,High
9,6,True,5,13,2.86,3,0,49,50,13.193856489872733,High
14,6,True,6,7,2.27,1,1,26,50,7.6809037315526965,Medium
5,6,True,10,13,2.05,2,0,27,50,7.237290924656276,Medium
17,1,False,12,8,2.96,3,0,50,50,12.394413099972569,High
2,3,False,14,1,0.75,1,0,33,50,3.0147501325814092,Medium
21,3,False,3,6,1.77,1,1,28,50,7.0751053250413865,Medium
23,3,False,5,4,2.61,2,0,36,50,8.32311731742775,Medium
9,2,False,17,2,2.87,1,0,45,50,9.51278870845276,High
23,0,False,9,3,0.56,3,0,33,50,5.246705913926334,Medium
13,1,False,4,8,2.51,2,0,25,50,8.48388470367641,Medium
10,6,True,2,1,0.91,1,0,41,50,6.212194981157168,High
21,0,False,6,4,1.38,2,1,28,50,8.733676942277926,Medium
12,2,False,19,2,0.68,1,0,35,50,3.220368943038989,Medium
5,3,False,6,8,1.18,3,1,42,50,9.576536429613933,High
1,0,False,18,7,0.82,2,0,36,50,4.555917244018988,Medium
1,1,False,17,5,1.0,1,1,26,50,4.87886921045169,Medium
13,0,False,3,12,1.59,3,0,36,50,7.37309077962216,Medium
15,4,False,3,10,1.63,2,0,28,50,6.359713709997273,Medium
6,0,False,11,13,0.78,2,1,33,50,6.652090263818227,Medium
9,3,False,20,9,1.95,3,1,49,50,13.949701068198715,High
17,0,False,4,6,1.81,3,0,48,50,11.1831825302643,High
14,4,False,13,5,2.54,1,0,24,50,6.304382798417116,Medium
4,2,False,16,1,1.28,3,0,35,50,7.23694077562218,Medium
19,1,False,16,1,0.57,2,0,49,50,7.148769078874451,High
1,6,True,14,6,1.05,3,0,27,50,7.147799069287434,Medium
3,2,False,10,13,1.54,3,0,36,50,7.347724475336779,Medium
13,6,True,1,9,1.79,2,0,38,50,6.546709549304722,High
0,3,False,16,2,2.15,2,0,24,50,7.877039785411981,Medium
4,3,False,12,13,2.46,3,0,31,50,9.600111369644281,Medium
8,4,False,8,6,1.87,1,1,36,50,9.74120369410161,Medium
11,6,True,1,12,1.33,1,0,24,50,4.616196780752535,Medium
8,5,True,12,6,1.36,1,0,41,50,7.863796569314795,High
8,0,False,6,14,0.81,1,0,38,50,6.167240729362131,High
18,2,False,19,1,1.19,1,0,30,50,6.1948811608357826,Medium
16,5,True,4,8,0.73,3,0,32,50,6.145985769529633,Medium
2,5,True,19,7,2.38,2,1,39,50,9.112680940576343,High
14,6,True,10,10,1.37,1,0,20,50,4.353705805883523,Medium
4,5,True,19,2,1.54,3,1,32,50,10.537917185859436,Medium
19,0,False,16,7,0.79,1,0,33,50,5.680012465859928,Medium
17,1,False,19,12,0.85,1,0,47,50,6.152987573188613,High
11,3,False,20,1,1.55,1,0,27,50,5.185882084804058,Medium
16,3,False,18,5,0.83,1,0,24,50,3.329371329218502,Medium
17,3,False,5,11,0.85,2,0,39,50,7.999208295563508,High
16,2,False,3,8,1.46,3,0,36,50,7.336403300987366,Medium
3,6,True,7,4,0.96,1,0,30,50,3.5175314497378984,Medium
15,5,True,17,9,2.13,2,0,27,50,7.612913906652954,Medium
19,6,True,5,14,2.73,2,0,42,50,11.773439649866944,High
